,Rating,Reviews,Sentiment,Confidence
122,3, Purchased to replace a brand name bottle that got damaged. Loved the color and assumed they are all the same. Not so...At first I thought I was being unreasonable and that it was the same as my previous bottle. Then I was in a few situations identical to previous situations and discovered that the ice melted faster and the drink didn't stay cold as long. Unfortunately have returned the bottle and replaced it with the name brand bottle. It is noticeable how much colder it stays for longer. ,NEGATIVE,0.9977758526802063
123,3, Love the colour and look of the bottle. It does not keep ice or drinks cold. Cup is not insulated. ,NEGATIVE,0.9949200749397278
124,3, Let me just start with I really love this brand and there water bottles. But I purchased one of the 64oz. Water bottles about 4 months ago and it has been a series of problems. 1. My straw kept slipping out of the top and eventually I just took it out and just tipped the bottle up to drink. 2. For some reason water continuously leaked out of the mouth price even when closed. 3. The straw doesn’t reach to the bottom of the bottle so I always have to take the top off to get the last cup or so. 4. I just went to wash my bottle (never dish-washed always hand washed) and as I was untwisting the top part of it just came off in my hands just crumbled off. I’m highly disappointed with my recent purchase with them I want to buy a replacement bottle but am worried it will continue with problems and may just have to switch to a new brand. Very sad ( also note my bottle was dropped from little and hasn’t been dropped anytime recently before I went to wash it) ,POSITIVE,0.6983943581581116
125,3, Nice options with lids but be warned the straw makes a really annoying squeaking sound every time you drink from it. Adjusting the lid and straw seems to have no effect. ,NEGATIVE,0.9999635219573975
126,3, Good water bottle but if you are looking for a bottle that stays cold this isn't it. Ice melts within an hour and it's room temperature within another hour. Only stays cold if you drink it fast while it's still cold but it is pretty. I bought it in marble. ,NEGATIVE,0.976095974445343
127,3, Does not keep the dring cool for the day ,NEGATIVE,0.9991896748542786
128,3, Perfect for about 9 months now the cap with the straw no longer lines up correctly when fully opened so when you drink it's mostly air. Easy to correct but annoying. ,NEGATIVE,0.9995703101158142
129,3, I like the cup overall as I already have a few of them. I decided to try the imperfect 2nd chance to save a few bucks (New Years resolution). I would highly not recommend that option. Amazon does not properly vet the returned product. Mine was packaged wet from previous owner which allows for an odor to develop. Plus who does that!!! Anyway...I cloroxed and then ran through the sanitizer function through my dishwasher. It is now airing out. If smell is still there I will return. ,POSITIVE,0.993604838848114
130,3, This is a good bottle it seems sturdy and I'm excited to use it every day. However when I got it out of the box the screw cap was damaged. ,NEGATIVE,0.8239246010780334
131,3, Cute bottle but has a strong mildew smell the second I opened the box ,NEGATIVE,0.999589741230011
132,3, Beautiful bottle. Love how much water can fit and the color is gorgeous.One big design flaw however. I’m noticing that it’s sweating a lot through the bottle. I’ve had mine a few months and it’s only a recent issue. I was careful to never wash it in a machine or to leave it in the sun too long so I’m not sure why this is happening. I’ll see if there’s a sleeve that I can put around it to avoid the issue damaging any tabletops or leather car seats. Other than that it’s an excellent product. ,POSITIVE,0.5214903950691223
133,3, Did not come with straw lid as advertised which was one of the main reasons we purchased this. ,NEGATIVE,0.5736949443817139
134,3, Doesn't work quite as well as our hydroflask but does the job. The color though was much different than the picture. ,NEGATIVE,0.9520713090896606
135,3, I got this as a gift but it came damaged with a very noticeable dent in the bottom which also basically chipped away the paint. It comes with three different tops to choose as your drinking method as well as an extra straw; however there are different bottles with way better options. Two of the tops are terribly impractical cleaning wise the third is just a huge opening which I personally would never use.Overall maybe they have cool color options but it’s not very practical if you prefer not to drink leftover bacteria particles and mold from their tops and their durability is terrible save your money and get another brand. ,NEGATIVE,0.9998773336410522
136,3, So I bought this on a whim. Typical moi. Anyway I was going through my “self-improvement” phase and decided to buy this flask so I can drink about a gallon of water a day. Despite the fact that every trip to the bathroom sounded like Niagara Falls on crack it has done me well for the 8-9 months I’ve had it.Or so I thought.One day on my way to a test I decided to make myself some ginger tea to rejuvenate myself. I put it in the flask and I noticed some leaks on the “airtight” seal. Not a big deal. But after I finished drinking I washed it like THE CIVILIZED MAN I AM. And left it in the dishwasher for the next day. When I came back the smell of the flask sunk me to the gates of hell. It smelled like ginger farts and not the good kind. The smell remained for about a week before I completely got rid of it but I’m scared to make tea with it again.All in all solid product. Unfortunately I don’t BELIEVE bad smell is included in the warranty. If someone can get back to me I’d be more than happy. ,POSITIVE,0.9961757659912109
137,3, Overall is like any other. Main purpose was to use the different lids so I can pour in a cup... no matter what it always spills. ,NEGATIVE,0.6233431696891785
138,3, I like it because it keeps my liquids hot/cold ,POSITIVE,0.9997557997703552
139,3, Great size straw feature is great; however people buy the double wall vacuum sealed bottles typically for the purpose of keeping drinks ultra cold. While drinks stay cold it is not as effective as it should be since ice does not remain and melts in less than 24 hours. Not the case with the name brand bottle we bought at the same time. ,NEGATIVE,0.9756646752357483
140,3, My bottle came slightly damaged. It was scratched and dented. If it wasn’t for that I would have given this purchase 5 stars. ,NEGATIVE,0.9999759197235107
141,3, Had this for two months. Was great at first but then the handle broke. It doesn’t close all the way now. ,NEGATIVE,0.9999449253082275
142,3, Just received the water bottle. Cannot speak for how good it is yet but this is how the box was delivered. I know it is not the company's fault for what happens in transit but at least put tape on the box to make sure it will stay shut. So far not impressed but we will see how it works after it has been washed and starts getting used. ,POSITIVE,0.7897986173629761
143,3, Water bottle is great but doesn't keep ice for more than the day. I've had a water bottle keep ice for longer than this one. But still good for work. ,NEGATIVE,0.9857593774795532
144,3, The bottle is great because it doesn’t leak and keeps your water cold the only problem I had was the lid strap broke after only having the bottle for a month. Doesn’t affect the lid except for now it isn’t attached to the bottle. ,POSITIVE,0.7172994613647461
145,3, No insulation ,NEGATIVE,0.9999077320098877
146,3, For the price this is hard to beat. I use this in my office so it is being used in a climate controlled area. But it holds ice well is easy to drink from and to clean. Only issue thus far is the cap that holds the lid strap in place has broken already. So I had to take it off. Would get 4 stars if not for that. ,POSITIVE,0.9967666864395142
147,3, The black straw piece is crooked. Other than that it is wonderful. I love this product. ,POSITIVE,0.9302518367767334
148,3, Doesn’t keep my drink as cold as competitors. ,NEGATIVE,0.9961477518081665
149,3, We bought two of these bottles. They keep our drinks cold all day and overall we love them and take them to work everyday. However this past week I have had a problem with one of the bottles we clean them everyday both the same way and never just let a drink sit in it overnight or anything like that. Last week one of our bottles started getting a off taste I have tried cleaning it with different things but I cannot get rid of the taste. I think it is coming from the lid but from where??? I have cleaned under the plastic ring and everything yet this taste is still there. It's really upsetting because I don't know what to do with it and I really enjoyed this bottle but at least my husband still has his for now. ,POSITIVE,0.9771087765693665
150,4, The colors are what attracted me at first. I’ve tried many of the brands out there & I think (hope) this may be the ‘one’. Due to Heath issues I have trouble gripping and holding items. I need a cup that has a place to grip or secure onto my hand or walker a secure lid (so when I do drop it involuntarily throw it the lid stays on) and one that keeps drinks cold. The beautiful colors to choose from were just a nice plus. I do think this will be the best for me. I’m going to splurge & order another color 🤞🤞🤞update * love the cup hate the paracord handle. It’s extremely hard to put on ,POSITIVE,0.5679196119308472
151,4, Water ,POSITIVE,0.832337498664856
152,4, Keeps liquids pretty cold ,POSITIVE,0.9964305758476257
153,4, Love it! Doesn’t keep my water as cold as hydro flask but honestly still does the job and way worth the price! Win ,POSITIVE,0.9991368651390076
154,4, Nice looking bottle. Keeps water cold. Must be hand washed. Comes with lots of tops. HOWEVER the 1 top I use the flip top no longer closes!!! Only had this bottle 6 weeks! VERY disappointed. HOPE the company sees this & replaces the top. ,NEGATIVE,0.9940658807754517
155,4, Very pleased. Especially pleased that it’s half the price of a hydro. I have noticed the bottle losses suction and it’s harder to drink the last 1/3 of the water. But doable. ,POSITIVE,0.9980200529098511
156,4, This bottle is pretty and sturdy. It would be perfection if it fit in my cupholder in the car. Sadly it's too big so I can't secure it while taking it to and fro. ,POSITIVE,0.671184241771698
157,4, I love this water bottle (and its size). It keeps things cold and the paint really doesn't chip much at all. I have however been disappointed with the straw lid as the spring clip has effectively broken and stopped working after only a year or so of use. Wish this quality would improve but this product is very decent overall. ,POSITIVE,0.9829888939857483
158,4, Leaks frequently but the ice last for an amazing period of time ,POSITIVE,0.5489745140075684
159,4, Great product everyone in house hold (kids) use them daily ,POSITIVE,0.996669352054596
160,4, Package came open not sure if it has been used by someone else. Overall nice flask. Just disappointed it was not new/unused ,NEGATIVE,0.9998202919960022
161,4, It was dropped by daughter. Lid shattered. Body did not dent. Sturdy metal. Plastic not so much. ,NEGATIVE,0.9998610019683838
162,4, The straw function snap the 1st week. Wish i could order a replacement :( ,NEGATIVE,0.9999856948852539
163,4, This bottle is PERFECT. Not only does it come with 3 different lids/tops it also comes with a replacement straw. The price alone sold me! It is sturdy and kept ice for about 14 hours today. It is sleek and sophisticated and I prefer it over my Yeti AND my Hidrate for sure. ,POSITIVE,0.9999594688415527
164,4, Bottle is very durable and has three different ways to drink it from. Default cap is easy to drink from and is leak proof majority of use. Haven’t had any trouble with cleaning it so far based on what’s recommended. Only minor thing about this water bottle I can say is that the base of it is very wide. So don’t expect it to fit in a normal cup holder. Better off placing it on the floor of your car or side door. Overall based on the volume of stuff you get plus a lifetime warranty on the bottle once you register it on the company website with your order number I’d say it’s a stellar deal! If you are looking for a new modestly priced water bottle for everyday use; this may be a deal breaker for you! ,POSITIVE,0.999967098236084
165,4, I really like this bottle visually it’s so pretty I haven’t had a leak so far but sometimes it’s super difficult to drink when I use the straw I even changed it but it’s still difficult to use it I didn’t like that it doesn’t come with brushes to clean the straw so it make it difficult to clean it ,POSITIVE,0.9391186833381653
166,4, Product seems well made. The kids love the different colors that were available. Only issue is that the straws are difficult to drink from. ,POSITIVE,0.9985550045967102
167,4, This is a great water bottle. I fill it with ice in the morning and maintains ice all day with several refills. I ordered one from this seller last year and was a little disappointed that they replaced the mouth piece with hard plastic instead of flexible material. ,POSITIVE,0.9995120763778687
168,4, Easy drinkleak proofeasy clean I already have a 18 oz one for about 6 mount. And it still working good. ,POSITIVE,0.9997678399085999
169,4, I do like this canister. Unfortunately I wasn’t expecting it to be delivered in its actual box. Which is why I think it came dented in multiple spots thankfully I got mine slightly discounted. This fits exactly the amount it claims. It helps me during my shifts at work and I have used it every day. Color is pretty my husband picked it out. Definitely better that Hydroflask. Definitely recommend the carry cord! ,NEGATIVE,0.999745786190033
170,4, I have two of these bottles and some replacement lids and I have issues with all of the lids leaking. However I still think it's a good value for the bottle. ,POSITIVE,0.9927806258201599
171,4, So let me just start by saying I have this same water bottle in the narrow top version and I LOVE it. The starw is super smooth to drink from and it gets me to drink more water. I loved it so much I decided to get another one. I ordered this one without realizing the top was different so it comes with different lids. I honestly hate the straw lid this one comes with. It is hard to drink water from it so I use the flip lid instead but it's annoying having to invert this type of bottle to drink because they are kinda heavy. It's an overall nice water bottle and well worth the price. I would suggest getting the narrow one instead if you like using water bottles with straws. ,POSITIVE,0.9972862005233765
172,4, The bottle is great. I use it everyday but if I put water and a few ice cubes in it at 8am they are definitely half way melted by noon. This is not a problem for me but again this is not a 24 hours cold bottle. ,NEGATIVE,0.9990291595458984
173,4, So cute and functional. I have one already now this new color! ,POSITIVE,0.9998019337654114
174,4, We’ve bought several of these. They keep your drink super cold/hot for a long time. They dent super easy if you drop them. My husbands also started leaking after some time. We like them though. ,POSITIVE,0.5021876692771912
175,4, 64oz is too too big to handle ,NEGATIVE,0.999962329864502
176,4, Overall I like the bottle. It hasn't leaked keeps drinks cold for many hours and is easy to use. The only issue I have is that the bottle is that the base diameter is listed at 3.5 inches. It's actually just over 3.6 inches. I have a cupholder that will fit 3.5 but not 3.6. It's not a deal breaker but a little annoying. ,POSITIVE,0.999885082244873
177,4, This is a terrific water bottle. It doesn’t taste like metal Keeps your water cold and the straws are a nice touch. I HIGHLY RECOMMEND hand washing the mouthpiece or it will taste like soap. The bottle is a bit brittle. Mine fell out of my truck when I went to grab it one day and now has a dent. That was day two of owning it so I was a bit bummed. That was only a three foot drop. Also for the cost they could include a tool to effectively clean the inside of the bottle. I clean my bottle every week and it is very difficult due to having the 64oz. Small drawbacks. But that is the reason for four stars. I would still highly recommend. It’s a great bottle and I would buy it again. ,POSITIVE,0.9995431900024414
178,4, This water bottle is very cute!! i love the color chive i chose and i like that it comes with two other different lids and 2 straws!! i would say in my opinion it’s better than a hydro flask in many ways because of the 1. color options and 2. the overall variety of things it comes with. the only small flaw was the tiny tiny dent on mi but i didn’t mind because this was a great purchase overall ,POSITIVE,0.9997437596321106
179,4, Almost too big but doubles as self-defense weapon. Great for cold. Haven’t tried hot stuff yet. ,NEGATIVE,0.9317365884780884
180,4, Keep the liquid cold for long time ,POSITIVE,0.9997718930244446
181,4, Pretty awesome water bottle that does a great job at keeping your water cold. The three included lids make it a great value compared to other brands. My only complaint is that we were expecting a bright vibrant red bottle based on the photos but the bottle is actually a darker somewhat dull shade of red. But the bottle and lids were nice and I have already bought a couple more in different sizes and colors. ,POSITIVE,0.9998767375946045
182,4, i like it this flask in my workplace i have seen many water bottle but not like this one unique for its design and color my friend likes it... ,POSITIVE,0.8945919275283813
183,4, Water bottle is perfect! I wanted the flip lid because it's easier to clean and grab a quick drink during workouts but it is not leak proof so I have to make sure to keep it standing up at all times. Also wish it had a carrying ring or something with the flip lid because it is big to carry and not be able to throw in my bad and go it needs to be upright or it will spill. ,POSITIVE,0.9865649938583374
184,4, Great quality however a lot bigger than I expected. I had to order one size down. It no complaints other than that. Design is nice ,POSITIVE,0.9419178366661072
185,4, I love this waterbottle. I've had it for a couple months now and I've been staying hydrated thanks to it. I also bought my brother one as well! The only issue I have now is that I found it to leak a bit. I use the top with the straw and sometimes if I left it on the side or if it falls to the side I'll find water around it. I'm pretty sure I'm tightening it all the way so I don't know what the issue is. It's only recently happening. Maybe I'll try to find the reason why it's leaking and update this! ,POSITIVE,0.999840259552002
186,4," This is very nice well built water bottle with a reasonable price relative to competitors. It insulates well and comes with three distinct tops.I liked the attention to detail: the top lines up well with the graphics on the bottle which is good when OCD kicks in.The reason for 4 stars is that the color is completely off what is shown on the site. The ""Fire Red"" I purchased is more of a flat dark brick-like red which is ok but not the nicer advertised red. ",POSITIVE,0.9994640946388245
187,4, Its little heavy as compared to other tumblers but i like it. ,POSITIVE,0.998492956161499
188,4, I love it overall. Only issue is from carrying it by the handle caused a crease where the latch is located (believe this is from the the weight and carrying it from place to place caused to much pressure at that one point). Not worried about it but figured its important feedback. ,POSITIVE,0.9336605668067932
189,4, This is a great water bottle and reasonably priced. The only reason I took away a star is because I do not like the straw lid. It just feels weird in my mouth.I’m sure the average person wouldn’t have an issue with it and the volume (64 oz) and beautiful colour more than make up for my dissatisfaction with the straw.Again like most double walled water bottles it is heavy but is still comparable to the Hydroflask. ,POSITIVE,0.7001852989196777
190,4, My husband loves his flask easy to clean and put ice in for cold drinks and keeps cold for a long time haven’t tried warm yet ,POSITIVE,0.9986129999160767
191,4, I have bought three of these and for the price they are great! The only downside is they start leaking from the mouth piece after a few months. Every single bottle has been great for a while but then starts leaking every time you drink from it. I would still buy just know that you'll get 3 to 6 months out of it before needing to replace. ,NEGATIVE,0.9327408671379089
192,4, I like it I use it everyday and I love it because the ice is still not melting the whole day ,POSITIVE,0.9908787608146667
193,4, Nice bottle I ordered one more ,POSITIVE,0.9990063309669495
194,4, Keeps the liquid cold. ,POSITIVE,0.9998923540115356
195,4, I bought this as a gift for my granddaughter because I was pleased with mine. The parents complained several times of leaking even with the spout closed and lid tight. I kinda felt bad this never happens. ,NEGATIVE,0.9977572560310364
196,4, Purchased one of these for my mom for her birthday then another months later for my dads birthday; my dad carries around an old cooler to his job sites which is much larger so wasn’t sure if he’d like this or not (got them both 32oz). Turns out he loves it got them carrying straps and base-skins with them. They use them all-the-time. Recommended! ,POSITIVE,0.9994480013847351
197,4, Great water bottle. Love the color and a texture on the outside of it (it’s slightly grippy). The only thing that could be improved is to have the mouth piece be more like the ThermoFlask (softer). Other than that it’s a great bottle! ,POSITIVE,0.9998518228530884
198,4, The design is not exactly what it is advertised as they are advertising a narrow mouth but sent a Wide mouth.They sent the Left picture but advertise the right picture.That is ok because I suppose i prefer the wide mouth version.We will see how this affects the extended length of keeping things cool.Only had the bottle a day but it is very nice.Less expensive than other brands and comes with 3 different lids and includes multiple straws.The Lids are way worth being cheaper!!!This is an awesome bottle! ,NEGATIVE,0.9988862872123718
199,4, My daughter takes this to school every day & loves it! ,POSITIVE,0.9883239269256592
200,5, Genuinely do not have any complaints. ,POSITIVE,0.9962659478187561
201,5, I invested in several hydro flask and while I still love them the price of this thing is just way better and it comes with 3 lids and works just as well.. ,POSITIVE,0.9970037341117859
202,5, This is a great water bottle. I throw it in my purse all the time without having to worry it leak. The straw feature is great and makes it very easy to drink. It also keeps water ice cold for hours which I love. The color is really nice too. It’s also very easy to clean. Don’t think you’re supposed to put the straw in the dishwasher but I do anyway in the silverware rack and it cleans it easily. ,POSITIVE,0.9993513226509094
203,5, Awesome looking bottle  keeps drink cold for days even without ice  no hot stuff because I live in Florida! Lol! Great bottle!! ,POSITIVE,0.9997839331626892
204,5, Keeps liquids cold all day. Straw works great. ,POSITIVE,0.9996192455291748
205,5, This is a great water bottle! I bought the base and the handle set up with it. I have a couple Yeti bottles that are similar. This keeps things almost as cold as the Yeti. I had a challenge putting the ring on for the handle but followed the instructions and put the plastic ring in hot water and it helped. It’s still was a little tricky pulling it on but finally after soaking it the second time I was able to get it on. (If you don’t get it on ALL the way the bottle will not close all the way and it will leak!) ,POSITIVE,0.9996002316474915
206,5, I LOVE this water bottle! Its big enough that I dont have to keep refilling it every hour and the lid is big enough to put multiple ice cubes in at a time. ,POSITIVE,0.9998095631599426
207,5, I’ve had this cup for awhile now and I will say it’s been great for helping me drink more water. Keeps it cold all day. Super durable I’ve dropped it many times and it hasn’t even dented. Only down side is it does not fit in most cup holders. Other than that I love it and it still gets 5 stars ,POSITIVE,0.9994869232177734
208,5, I absolutely love it. Perfect for what I need it for and the straw feature helps make sure I drink my water ,POSITIVE,0.9992982149124146
209,5, Sturdy leak proof and the color/paint coating seems very high quality too. Keeps water cool throughout the day. The bottle arrived without any defects. The different lids are also a plus! ,POSITIVE,0.9991342425346375
210,5, I'm in love. I take this waterbottle with me everywhere and I love that it comes with three different lids although I only predominantly use the one with the built in straw. I drink a lot of water throughout the day so it is nice having a consistent 40oz water bottle that also keeps my water cold throughout the day. No complaints! ,POSITIVE,0.999700665473938
211,5, Stays cold for very long time. Not dissatisfied ,POSITIVE,0.9873360991477966
212,5, Awesome! Keeps things really cold. Great accessories and helps me drink my two gallons a day! I’m definitely buying another! ,POSITIVE,0.9987112283706665
213,5, Keeps ice for over 12 hours. Comes with 3 different tops and extra straws so it's super easy to keep clean and drink from. ,POSITIVE,0.9999375343322754
214,5, I have not gone pee this much since I was a toddler. The color is very vibrant and the powercoat feels good in your hands. The gradient between orange and yellow is very smooth. All in all this thing is excellent and will be at my side for a good long while. ,POSITIVE,0.9998304843902588
215,5, Thank you I love it ,POSITIVE,0.9832757711410522
216,5, Bought it for my 18 year old son because he wanted a big hydroflask type bottle. He loves this one! Keeps water cold looks cool and has a built in spout handle to hold it and other lids to use. Great purchase! ,POSITIVE,0.9992833733558655
217,5, Love this water bottle!! I have a hydroflask already but would buy this one over a hydroflask. It’s a pretty design and comes with 3 different lid types. It’s easy to drink from and doesn’t spill as long as the spout is closed. Will probably buy another one in a different color in the future. ,POSITIVE,0.9998445510864258
218,5, I love the color quality and how cold this water bottle keeps my drinks. I have the 32 oz and I can go hours without having to fill the bottle back up. I will purchase maybe 2 more with the next being the 22 oz so that I can fit it into cup holders. ,POSITIVE,0.999913215637207
219,5, Great cup stays cold comes with different attachments! Plus it’s pretty! ,POSITIVE,0.9952941536903381
220,5, This cup is amazing! It holds so much for how light it is. It's tipped over a few times and not a drop has spilled. It keeps things cold for hours cold like they just came out of the fridge. ,POSITIVE,0.9999496936798096
221,5, Love this cup and all the lids ,POSITIVE,0.9975939393043518
222,5, This 64 oz water bottle is AWSOME. There for you in time of need. Our friends decided too start a little fire pit for nice ambiance. The wind started to pick up a bit which started to make the fire grow. The fire caught onto the grass and my friend screamed ‘GET WATER’ . I ran for my bottle nicely full and cold while she got a pot of water from her sink which didn’t have a lot of pressure. She was able to put the fire out on the grass and the water bottle was able too safely put the rest of the fire pit out. Thank you for this 64 oz of goodness. ,POSITIVE,0.9980171918869019
223,5, I got the 40 oz bottle along with the paracord handle and silicone cover for bottom....the whole set is amazing and water bottle keeps water really cold. ,POSITIVE,0.9997846484184265
224,5, Considering I’ve been doing weightlifting now for the past 12 years and actually turn pro bodybuilder this is by far my favorite water jug I’ve ever had.I love having a 64 ounce water bottle so that I can fill in at 2 to 3 times a day knowing that I got my gallon in without caring around a gallon because that is annoyingMy husband actually ended up getting a Hydro flask prior to me finding this brand and he ended up switching over to iron class because so much better product. You get two separate straws attachment. Which Hydro flask you have to buy separately.Do yourself and get the Perry cord handle as well. It’s only seven dollars to add onto it ,POSITIVE,0.9980809688568115
225,5, First thing I did was fill it full of ice and let it sit over night. It was still full of ice the next morning. It would keep my water cold all day. I love the handle on the straw top. It’s very easy and comfortable to carry with two fingers even when it’s full. My one year old tests the durability almost daily it holds up! I got the 40oz Bottle it’s the perfect size for my water needs. I love the color! I highly recommend!! Please mark if you have found my review useful. ,POSITIVE,0.9988971948623657
226,5, Holds temperature as advertised. Big mouth makes filling easy and the multiple tops are great as I use the stainless steel top for hot drinks and straw top for cold. ,POSITIVE,0.9996892213821411
227,5, I like to put ice water in this bottle before I go to bed and it keeps it cold into the next day. It holds about what I drink in a 24 hour period of time so I am no longer back and forth to the fridge 4 times a day to refill my smaller bottles which I love! I also think the gradient is cuter than the solid hydroflasks out there and can't imagine that there's enough of a quality difference to make it worth the price over this one. Highly recommend! ,POSITIVE,0.999934196472168
228,5, Ordered the white super cute and elegant looking. Ordered the half gallon size to help achieve water intake goals. Just ordered the black as well! ,POSITIVE,0.9895836114883423
229,5, Love this! I fill it halfway with ice in the morning before work and can keep refilling it with water during the day. The ice will last until I get home at night. I’m drinking more water now so that’s a plus. ,POSITIVE,0.9998308420181274
230,5, Love Iron Flask products however the cap with the straw came damaged and I was unable to use the straw. ,NEGATIVE,0.9995023012161255
231,5, No condensation at all and I love that the 22oz fits in the cup holder of my car! Will be buying another one. ,POSITIVE,0.9998304843902588
232,5, Fantastic product! I use it all day long at the job ,POSITIVE,0.9977030158042908
233,5, Great water bottle! Still had ice in it after 7 hours at work! ,NEGATIVE,0.9775334000587463
234,5, The top keep the liquid a little and you have to make sure is in the upright position ,POSITIVE,0.999076247215271
235,5, I find this water bottle is good and durable. I dropped it quite a few times and only took small dents. Not to mention they send a few different tops with it. ,POSITIVE,0.9956327080726624
236,5, Best bottle I have purchased to date. I carry it with me everywhere I go and it keeps my water cold for a long time. I definitely recommend this bottle to anyone. ,POSITIVE,0.9995025396347046
237,5, I like the color and the fact that it keeps my water cold for over 8 hours. ,POSITIVE,0.9999570846557617
238,5, Got the 32oz as a gift for my dad to replace his other bottle and he loves it he carries it around the house with him and uses it all day ,POSITIVE,0.9989436268806458
239,5, We bought this because our dog ate my husband's camel back. He only likes cold water so I recommend a hydroflask or something similar. We found this and it seemed to be the perfect fit. My husband is super happy with the purchase! Color is amazing and water stays cool for hours. Would definitely buy again. ,NEGATIVE,0.9929231405258179
240,5, These sports water bottles are perfect! ,POSITIVE,0.9995272159576416
241,5, Literally my favorite water bottle I’ve ever owned. It keeps my water cold and fits right into my purse!! It really helps me to drink enough water throughout the day. I have the 32 oz bottle but am planning on getting more! ,POSITIVE,0.9993703961372375
242,5, A great bottle. Keeps my drink cold even without ice for hours. I love how it looks and the durability. It comes with 3 different lids so you can choose what you like best. Mine doesn't fit in a cup holder but does have a hook to latch onto my bag. Absolutely would buy again! ,POSITIVE,0.9996964931488037
243,5, Perfect size and cool look for aMiddle schooler! ,POSITIVE,0.9996838569641113
244,5, Keeps water cold all day no problems with the straw option love it ,POSITIVE,0.9997715353965759
245,5, Great product love the different tops that come with it. ,POSITIVE,0.9901118874549866
246,5, This bottle keeps ice cold for the whole day! It does what it says. It comes with two interchangeable to which I like. ,POSITIVE,0.9998323917388916
247,5, I thought that I’ve owned some nice water bottles in the past but compared to these they were nothing! I got the 40 oz and it is QUALITY from the packaging the design  the materials and the functionality. Now I’m sippin on 40’s all day long ,NEGATIVE,0.8504693508148193
248,5, By far my favorite water bottle I have ever purchased! It’s so pretty and high quality! I added a cute decal to mine and even got the carrying strap and pink top! ,POSITIVE,0.9986555576324463
249,5, Can hold ice for 24+ hours so I always have cold water! I can lay it sideways in my car and it doesn’t spill at all. The lid screws in easily as well. Definitely buying a few more as gifts! ,POSITIVE,0.9999916553497314
